receiver_upi,receiver_txn_count_24h_mean,receiver_txn_count_24h_max,receiver_amount_sum_24h_mean,receiver_amount_sum_24h_max
merch90791@okicici,16.0,34,516692.5266666667,1015128.6
merch90831@paytm,22.22222222222222,44,178496.81166666665,328047.11000000004
merch90834@oksbi,24.352941176470587,45,205390.74,477356.45
merch9083@okhdfcbank,15.857142857142858,31,135320.63,228921.53
merch90846@okicici,15.181818181818182,29,228100.3563636364,362946.63000000006
merch90848@oksbi,20.5625,43,222968.6446875,378915.18
merch90865@okicici,18.428571428571427,32,216059.8185714286,420441.66
merch90871@okhdfcbank,16.814814814814813,36,222727.41333333336,423202.18000000005
merch90891@okicici,16.03846153846154,32,169229.37923076923,289564.56000000006
merch90893@oksbi,14.478260869565217,28,103786.9547826087,282451.68999999994
merch90895@ybl,16.59090909090909,33,125176.73409090911,282173.30000000005
merch90905@okicici,23.15625,44,235218.8903125,413874.3000000001
merch90907@axl,15.681818181818182,34,242493.3959090909,649889.8899999999
merch90934@okicici,15.35,31,137918.9485,409940.22
merch90966@oksbi,18.5,36,95434.20461538463,264717.2200000001
merch90973@axl,20.482758620689655,42,111818.50724137931,299616.55000000005
merch90976@ybl,19.413793103448278,41,244408.45172413794,490250.12
merch90987@okicici,11.6,25,30167.942500000005,60086.97
merch91027@axl,16.4,35,156453.1616,416597.34
merch91027@okhdfcbank,24.46875,47,368195.16750000004,648153.8900000001
merch91027@paytm,12.363636363636363,23,44713.67636363636,144518.97
merch91036@axl,20.833333333333332,38,121813.04333333333,206963.94
merch9103@axl,19.818181818181817,37,71148.82181818182,201253.91
merch91042@okhdfcbank,18.5,35,454184.8666666667,839352.14
merch91045@paytm,14.578947368421053,29,28409.72421052631,147876.36999999997
merch91047@axl,15.578947368421053,28,102004.66263157896,286421.9700000001
merch91048@oksbi,25.939393939393938,49,252325.4496969697,379305.79999999993
merch9104@axl,18.103448275862068,34,140254.25551724137,372568.26
merch91051@oksbi,13.294117647058824,25,282908.0152941177,577883.57
merch91069@okicici,19.4,40,107264.99699999999,233691.27
merch91085@okhdfcbank,15.521739130434783,32,252316.97260869565,404391.16
merch91088@okicici,19.333333333333332,35,332081.84875,464144.44
merch91091@okhdfcbank,17.185185185185187,37,294521.477037037,438686.72
merch9109@okicici,21.51851851851852,41,118928.94777777778,334527.97
merch91141@okicici,16.48148148148148,33,245968.87814814816,368303.57
merch91152@oksbi,19.857142857142858,36,337448.10178571433,519507.48
merch91153@ybl,13.777777777777779,27,121155.66555555555,319510.77
merch91155@oksbi,17.962962962962962,36,159732.0548148148,290486.4799999999
merch91179@oksbi,22.419354838709676,43,308935.7422580645,615343.5000000001
merch91197@okhdfcbank,12.3,24,72660.6435,168674.43
merch91203@ybl,19.9,39,591978.4766666666,987173.3499999996
merch91216@okhdfcbank,16.56,33,177361.3804,449007.66
merch91253@oksbi,15.35,31,215560.8335,395274.2400000001
merch91266@okhdfcbank,13.722222222222221,26,99201.44666666667,226052.38
merch91288@ybl,18.818181818181817,38,231393.3172727273,469926.97
merch91296@oksbi,11.9375,25,100586.424375,286950.59
merch91298@axl,13.909090909090908,31,283573.9759090909,788599.6699999999
merch9129@axl,18.476190476190474,33,293105.23000000004,540135.12
merch91330@axl,17.36842105263158,31,115537.16368421052,188725.26
merch91341@ybl,19.62962962962963,36,330415.1162962963,627197.0800000002
merch91352@oksbi,12.409090909090908,28,57899.31136363637,306062.49
merch91365@axl,17.545454545454547,30,119135.57454545452,159849.33
merch91381@okhdfcbank,22.08108108108108,45,157008.15054054055,555256.4299999999
merch91382@axl,18.56,38,178004.6432,397697.45
merch91388@oksbi,14.380952380952381,30,88709.48714285714,267681.74
merch91417@ybl,22.8,41,182283.4784,399162.38
merch91426@oksbi,15.0,31,186231.105,476624.2
merch91429@oksbi,14.071428571428571,29,176489.98714285716,439490.57
merch91444@oksbi,8.466666666666667,19,40865.867333333335,132900.31
merch91450@okhdfcbank,30.62162162162162,59,220698.07675675675,558751.36
merch91450@oksbi,21.137931034482758,40,66588.7475862069,120546.87
merch91452@paytm,15.052631578947368,32,178904.4205263158,497482.38
merch91466@ybl,20.107142857142858,41,141125.60464285713,375215.24
merch91480@okhdfcbank,13.130434782608695,26,112342.71,208013.10000000003
merch91485@okhdfcbank,23.405405405405407,45,168672.5497297297,452066.31
merch91488@axl,14.923076923076923,31,73293.74346153846,147176.53
merch9149@axl,18.576923076923077,40,56812.08269230769,120190.55
merch91502@paytm,16.73076923076923,36,69817.10423076923,308977.7
merch91506@axl,17.185185185185187,34,67258.11888888889,144972.44
merch91508@paytm,19.476190476190474,35,158443.93904761906,235225.21000000005
merch91510@okicici,16.52173913043478,36,111843.46086956523,182957.82
merch91510@ybl,10.631578947368421,24,208889.7757894737,378293.19
merch91546@okhdfcbank,15.75,33,102341.56708333333,303783.26
merch9155@paytm,16.678571428571427,35,73037.30357142857,304021.9699999999
merch91574@okicici,9.9375,20,11177.382500000002,23447.460000000003
merch91576@axl,24.3,46,325601.9693333333,658537.78
merch91627@axl,15.7,30,95835.6195,374933.44
merch91627@okhdfcbank,19.741935483870968,41,199700.81161290323,382845.13
merch91629@okhdfcbank,14.75,28,93980.267,196776.72000000003
merch9163@okhdfcbank,17.866666666666667,37,33297.04866666666,151301.12
merch91666@oksbi,17.0,30,70036.84333333334,178002.50999999998
merch91674@paytm,15.95,34,106156.50299999998,211755.46
merch9167@okhdfcbank,19.545454545454547,36,196758.45409090907,308514.7099999999
merch91693@oksbi,12.090909090909092,26,50420.34000000001,77936.28000000001
merch91695@axl,20.375,45,124393.8978125,429730.53
merch91709@okicici,19.923076923076923,37,295186.67192307697,528200.85
merch91710@oksbi,15.571428571428571,35,270218.21285714285,485793.91
merch91725@ybl,18.12,35,235880.7264,434059.76
merch91726@ybl,12.869565217391305,26,168533.0795652174,202102.37
merch9172@oksbi,19.82608695652174,35,138947.79652173913,311918.96
merch91762@okicici,17.344827586206897,37,244537.82103448277,427363.43000000005
merch9177@axl,17.0,34,194728.54777777777,408050.85
merch9177@oksbi,16.576923076923077,33,106068.27461538462,189764.7
merch91805@oksbi,14.842105263157896,28,161787.64736842105,263076.69
merch91807@ybl,19.428571428571427,40,117046.27107142856,313755.39
merch91818@okicici,16.923076923076923,34,269929.3615384615,438503.2199999999
merch91854@axl,13.411764705882353,31,57391.28588235294,292004.35
merch91855@paytm,18.035714285714285,35,348889.70607142855,517113.55
merch91859@paytm,15.91304347826087,32,138221.69478260868,224195.55
merch91875@okicici,18.962962962962962,42,173942.94925925924,255395.51000000004
merch91884@okicici,18.44,37,354998.91240000003,914940.0
merch91893@okhdfcbank,22.151515151515152,42,199375.30484848484,477087.54
merch91917@axl,20.06451612903226,38,146328.70193548387,238662.13
merch91918@okicici,18.074074074074073,37,113964.4588888889,289353.53
merch91933@oksbi,20.047619047619047,37,247979.91333333336,365217.82
merch91938@oksbi,18.772727272727273,36,238321.10136363638,402347.2
merch91941@okicici,17.923076923076923,35,226915.1046153846,538146.8
merch9195@oksbi,15.047619047619047,30,255296.08904761905,385454.38
merch91975@okhdfcbank,19.0,36,264310.3695652174,400361.91
merch91979@okhdfcbank,25.647058823529413,46,159644.91470588234,278811.94999999995
merch91982@okhdfcbank,20.58823529411765,42,284479.57852941175,406501.43
merch91987@paytm,15.653846153846153,35,245448.075,437830.62
merch9198@okicici,15.8,35,240209.0735,367537.33
merch91998@paytm,12.91304347826087,29,90357.46260869564,419049.44
merch92005@paytm,25.75,47,282690.73000000004,693159.6100000001
merch92043@oksbi,15.2,31,140495.9135,424139.23
merch92049@ybl,17.75862068965517,38,94470.12,200875.72000000003
merch92057@paytm,21.54054054054054,43,100390.98,264020.86
merch92070@paytm,23.8,47,250249.85514285718,580583.8700000001
merch92071@okhdfcbank,16.727272727272727,35,98775.64045454547,267118.41000000003
merch92104@axl,17.586206896551722,35,340534.04655172414,669697.12
merch92110@okicici,17.125,36,275509.2304166667,650118.9600000001
merch92115@okicici,20.433333333333334,41,73187.88966666667,148073.94
merch92118@okhdfcbank,18.40740740740741,36,102005.21296296296,271956.50999999995
merch92149@ybl,14.208333333333334,28,594937.4908333333,814731.75
merch92150@oksbi,14.818181818181818,31,165105.44363636363,250556.96000000005
merch92181@okicici,16.964285714285715,36,99030.52642857144,226371.31
merch92190@paytm,18.51851851851852,34,141032.90444444443,340090.0
merch92192@axl,22.90909090909091,44,53793.298484848485,199145.17
merch9219@paytm,20.258064516129032,42,103921.60838709679,213159.92
merch92200@okhdfcbank,14.925925925925926,32,66890.16814814815,211432.59
merch92202@okicici,18.52173913043478,34,105111.8491304348,227725.45
merch92228@ybl,23.783783783783782,45,496913.2105405405,743825.65
merch92237@paytm,15.0,33,59956.21352941176,170460.16999999998
merch92238@okhdfcbank,18.041666666666668,33,209436.70958333334,536759.61
merch92250@oksbi,18.964285714285715,37,236873.94142857142,359996.52
merch92257@oksbi,24.2,47,126099.594,249573.37
merch92269@paytm,18.77777777777778,37,365012.01703703706,667339.33
merch92277@ybl,15.217391304347826,30,88208.22869565217,234015.62
merch92279@paytm,20.441176470588236,46,204935.10029411764,472719.49
merch92280@paytm,15.962962962962964,32,113046.48703703703,332777.0
merch92288@oksbi,14.96,32,296985.1372,654095.11
merch92291@axl,22.344827586206897,41,475482.22,705185.94
merch92296@oksbi,17.40909090909091,31,346496.65909090906,706029.5299999999
merch92302@axl,18.85185185185185,38,107594.01814814816,260053.68
merch92320@paytm,13.88888888888889,27,102822.60111111111,177808.82
merch92352@axl,20.8125,40,422205.4378125,814394.5
merch92378@paytm,20.5,41,280377.15857142856,664510.11
merch92380@okhdfcbank,21.580645161290324,46,99106.99612903225,329540.44
merch92404@oksbi,18.580645161290324,38,309356.07451612904,649390.43
merch92411@oksbi,16.77777777777778,36,193316.95148148146,481167.09
merch92414@ybl,9.0,19,44825.36722222222,56870.1
merch92426@oksbi,21.5,43,321496.6533333333,722642.3400000001
merch92434@paytm,17.8,36,245711.283,484094.37
merch92467@paytm,16.482758620689655,32,89555.99931034482,184960.17
merch92483@okhdfcbank,20.956521739130434,38,238634.0982608696,451742.61
merch92502@axl,21.535714285714285,42,80198.03142857143,178711.03999999998
merch9250@paytm,20.0,37,216901.78600000002,359922.06999999995
merch92512@oksbi,18.153846153846153,36,619920.0373076922,1059787.0099999998
merch92544@paytm,17.807692307692307,38,104271.44192307693,272698.69
merch92549@ybl,12.428571428571429,23,217213.62095238097,307248.52
merch92564@okicici,13.73913043478261,29,250837.91086956518,562378.3599999999
merch92576@okhdfcbank,17.137931034482758,37,126871.75241379312,494937.0900000001
merch92610@okicici,21.296296296296298,43,254371.2151851852,521774.43000000005
merch92614@paytm,18.346153846153847,35,180901.31115384615,296762.16
merch9261@paytm,18.655172413793103,38,175802.2231034483,284887.04000000004
merch92626@okicici,14.31578947368421,26,191363.58315789475,296673.43999999994
merch92628@okhdfcbank,18.333333333333332,35,582955.0607407407,895517.17
merch9262@oksbi,35.32727272727273,71,423938.76436363644,1271891.5800000003
merch92634@oksbi,20.806451612903224,40,92921.89,239156.62
merch92640@paytm,19.852941176470587,41,163813.05529411766,412127.00000000006
merch92641@oksbi,11.952380952380953,25,116222.68095238096,193261.82000000004
merch92644@okhdfcbank,15.217391304347826,33,344740.4417391304,776617.3300000001
merch92663@axl,18.74074074074074,37,85918.0911111111,147425.67999999996
merch92665@axl,16.52,32,67816.79479999999,245015.84000000003
merch92685@okhdfcbank,18.5,36,289748.8660714286,503098.94
merch92713@axl,17.884615384615383,37,104412.59653846153,203091.35
merch9271@paytm,16.51851851851852,32,106341.05259259259,206415.37
merch92724@oksbi,17.689655172413794,40,59607.48310344827,127373.88999999998
merch92729@okhdfcbank,20.266666666666666,45,379566.67899999995,765714.9599999998
merch92732@okhdfcbank,13.590909090909092,27,238577.32818181816,429997.74
merch92737@okicici,21.193548387096776,40,217185.26709677422,501918.94
merch92740@okicici,15.384615384615385,34,209468.8323076923,742247.1399999999
merch92742@ybl,16.761904761904763,33,385660.4223809524,790324.96
merch92779@ybl,17.916666666666668,37,17788.416666666668,40581.14
merch92786@axl,11.68421052631579,23,84063.46315789474,163467.58
merch92787@okicici,15.6,26,292636.2033333333,399008.17
merch92788@paytm,21.0,40,274616.23,407614.28
merch92797@paytm,17.22222222222222,33,283110.0655555556,564262.88
merch92801@okhdfcbank,21.9375,42,271989.25375,722001.8399999999
merch92803@okhdfcbank,16.925925925925927,32,105596.1248148148,241316.33
merch92820@axl,16.79310344827586,36,68466.82068965517,232565.71
merch92826@okicici,19.29032258064516,37,227591.87387096774,366206.73
merch92837@paytm,15.333333333333334,30,100335.63444444445,189653.58
merch92851@okicici,13.608695652173912,28,174778.39173913046,431878.9
merch92860@okhdfcbank,14.166666666666666,28,148057.4611111111,289080.85000000003
merch92865@paytm,20.814814814814813,41,222293.04,439391.94000000006
merch92876@axl,17.36,33,265189.4176,410333.19
merch92903@paytm,20.115384615384617,38,98219.12038461538,248049.07
merch92908@okhdfcbank,17.88888888888889,37,241335.40444444443,576512.79
merch9291@paytm,18.51851851851852,35,128604.22962962964,309303.7100000001
merch92937@oksbi,15.041666666666666,29,163787.51625000002,337283.35
merch9294@oksbi,17.846153846153847,33,157063.14500000002,303053.17000000004
merch92951@paytm,22.25925925925926,40,347399.06296296295,690004.64
merch92954@paytm,18.047619047619047,33,89532.51238095238,251484.73
merch92956@okhdfcbank,16.814814814814813,31,350220.8681481481,513722.5899999999
merch92963@axl,19.576923076923077,37,270895.0361538462,427965.7599999999
merch92987@axl,20.38095238095238,35,321484.92571428575,550223.5499999999
merch92997@axl,15.476190476190476,30,317506.7319047619,569253.5700000001
merch93008@ybl,19.625,37,71754.215,202879.13
merch9301@axl,13.523809523809524,27,123713.41619047619,180541.99
merch93024@ybl,17.92,33,203263.39,318525.15
merch9302@okhdfcbank,21.78125,43,551873.168125,929625.96
merch9303@ybl,16.0,32,343602.27625,562321.01
merch93040@paytm,13.0,28,76456.99913043478,182137.97
merch93057@axl,21.586206896551722,42,172293.02137931035,495352.44
merch93062@axl,18.130434782608695,33,279186.52173913043,555090.3
merch93087@okicici,14.956521739130435,30,167151.6804347826,420462.88
merch93099@paytm,19.5,38,457194.4293333333,807563.0999999999
merch93104@axl,20.12,39,248114.45440000002,676064.2599999999
merch93114@oksbi,20.958333333333332,36,275453.2141666667,406273.2800000001
merch93116@okicici,14.909090909090908,28,115583.00545454546,179700.01
merch93141@paytm,14.571428571428571,30,162354.88000000003,383482.95000000007
merch93162@axl,16.434782608695652,30,225836.7013043478,416010.26
merch93167@oksbi,17.68,34,342815.0028,488772.71
merch93174@paytm,13.95,28,144070.949,320935.36
merch93199@paytm,15.0,29,336635.17954545456,642529.2500000001
merch93201@okhdfcbank,17.137931034482758,35,221869.41172413796,316561.64
merch93203@axl,14.761904761904763,30,98013.57476190478,211290.6900000001
merch93211@okhdfcbank,19.838709677419356,41,230049.27322580645,436745.09
merch93229@oksbi,13.789473684210526,26,132642.29789473684,178463.12
merch93230@paytm,23.181818181818183,43,94864.15212121212,180357.59
merch93246@okhdfcbank,15.421052631578947,29,93375.31894736842,289781.02
merch93302@okhdfcbank,16.52,33,144869.674,272242.36000000004
merch93303@ybl,16.821428571428573,35,156544.2017857143,393309.98999999993
merch9330@okicici,18.05263157894737,33,328442.68842105265,541911.55
merch93313@paytm,17.46153846153846,37,60708.1123076923,147162.22999999995
merch93338@okhdfcbank,17.962962962962962,35,463941.28037037037,785125.02
merch93345@axl,19.3,42,209020.56000000003,667182.92
merch93404@oksbi,16.608695652173914,37,373442.20608695655,653543.9199999999
merch93407@ybl,18.23076923076923,36,104728.51192307692,234470.62
merch93422@oksbi,17.52173913043478,33,157205.09130434782,255276.23
merch93449@okicici,21.451612903225808,45,211036.2164516129,383926.97
merch93449@ybl,16.2,33,209708.03919999997,326276.85
merch93452@ybl,18.310344827586206,37,332468.10931034485,788702.0500000002
merch93511@ybl,15.727272727272727,29,289501.4940909091,500482.31000000006
merch93515@okicici,15.238095238095237,29,78043.30571428573,231938.20000000004
merch93526@okicici,21.857142857142858,38,321028.7633333333,562055.0599999998
merch93529@ybl,17.958333333333332,37,120135.25791666668,365223.25000000006
